target_acc,gene,home_family_name,mr_top_class,expected_cofactor,experimental_channel,channel_note,cofactor_predicted,cofactor_observed,n_cof_observed,cofactor_concordance,override_pos,metabolite_relevance
Q9UPT9,USP22,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;NADH;PLP;PQQ;THF;folinic_acid,7,no_prediction,False,0.0
Q9UK80,USP21,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FAD;PQQ,2,no_prediction,False,0.0
A6NNY8,USP27X,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FMN,1,no_prediction,False,0.0
Q9Y4E8,USP15,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;MeB12;PQQ;TPP,5,no_prediction,False,0.0
Q70EK9,USP51,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,PQQ,1,no_prediction,False,0.0
Q9Y6I4,USP3,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;PQQ;THF,4,no_prediction,False,0.0
Q13107,USP4,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;NAD;NADPH;PLP;PQQ;THF;ascorbic_acid;biotin,11,no_prediction,False,0.0
Q9P2H5,USP35,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;PQQ;THF,4,no_prediction,False,0.0
O94966,USP19,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;PLP;PQQ;THF,7,no_prediction,False,0.0
P51784,USP11,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;MeB12;PQQ;THF;ascorbic_acid;biotin;folinic_acid,8,no_prediction,False,0.0
Q9H0E7,USP44,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q70CQ1,USP49,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q70CQ4,USP31,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,PQQ,1,no_prediction,False,0.0
Q8NB14,USP38,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;PQQ;THF,4,no_prediction,False,0.0
Q70EL4,USP43,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,PQQ,1,no_prediction,False,0.0
O94782,USP1,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;NAD;PLP;PQQ;ascorbic_acid,7,no_prediction,False,0.0
Q70EL3,USP50,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q14694,USP10,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;PLP,5,no_prediction,False,0.0
Q86T82,USP37,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;PQQ;TPP,5,no_prediction,False,0.0
Q9Y5T5,USP16,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;PLP;PQQ;biotin,6,no_prediction,False,0.0
Q8NFA0,USP32,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;PQQ;TPP,4,no_prediction,False,0.0
P35125,USP6,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
P54578,USP14,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;NADH;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,11,no_prediction,False,0.0
Q70EL2,USP45,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q9HBJ7,USP29,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q70CQ3,USP30,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q9BXU7,USP26,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q53GS9,USP39,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;PQQ;THF;ascorbic_acid;folinic_acid,8,no_prediction,False,0.0
P45974,USP5,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;NADH;NADPH;PLP;PQQ;THF;ascorbic_acid;folinic_acid,11,no_prediction,False,0.0
Q92995,USP13,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;PLP;PQQ,5,no_prediction,False,0.0
D6RBM5,USP17L23,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q70EK8,USP53,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,PQQ;THF,2,no_prediction,False,0.0
Q70EL1,USP54,Ubiquitin-specific protease / DUB (USP7),macromolecule(ubiquitin),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;PQQ,4,no_prediction,False,0.0
P15309,ACP3,high molecular weight acid phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.315
P11117,ACP2,high molecular weight acid phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.27405
Q9BZG2,ACP4,high molecular weight acid phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.189
Q9NPH0,ACP6,high molecular weight acid phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FMN;THF;TPP;ascorbic_acid;folinic_acid,6,no_prediction,False,0.315
Q8TE99,PXYLP1,high molecular weight acid phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.315
P08236,GUSB,beta-glucuronidase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,PQQ;TPP,2,no_prediction,False,0.315
Q9Y3R4,NEU2,exo-alpha-sialidase (GH33 Family),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q99519,NEU1,exo-alpha-sialidase (GH33 Family),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN,2,no_prediction,False,0.0
Q8WWR8,NEU4,exo-alpha-sialidase (GH33 Family),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q9UQ49,NEU3,exo-alpha-sialidase (GH33 Family),substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.0
Q86U10,ASPG,asparaginase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.17640000000000003
P00387,CYB5R3,cytochrome-b5 reductase,redox-cofactor(FAD),FAD,measurable,in PISA/PELSA panel,FAD;NADH,CoA;FAD;FMN;MeB12;NADH;THF;TPP;ascorbic_acid,8,observed_concordant,False,0.6649999999999999
Q9UHQ9,CYB5R1,cytochrome-b5 reductase,redox-cofactor(FAD),FAD,measurable,in PISA/PELSA panel,FAD;NADH,,0,predicted_not_observed,False,0.6250999999999999
Q6BCY4,CYB5R2,cytochrome-b5 reductase,redox-cofactor(FAD),FAD,measurable,in PISA/PELSA panel,FAD,,0,predicted_not_observed,False,0.5452999999999999
Q7L1T6,CYB5R4,cytochrome-b5 reductase,redox-cofactor(FAD),FAD,measurable,in PISA/PELSA panel,FAD;NADH,CoA;PLP;PQQ;THF,4,observed_other,False,0.31254999999999994
Q6IPT4,CYB5RL,cytochrome-b5 reductase,redox-cofactor(FAD),FAD,measurable,in PISA/PELSA panel,FAD;NADH,,0,predicted_not_observed,False,0.39899999999999997
Q9P265,DIP2B,long-chain-fatty-acid-CoA ligase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP;CoA,CoA;FAD;FMN;PLP;PQQ;THF;ascorbic_acid;biotin,8,predicted_not_measurable,True,0.12784
Q9Y2E4,DIP2C,long-chain-fatty-acid-CoA ligase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP;CoA,FMN;THF;ascorbic_acid,3,predicted_not_measurable,True,0.10115
Q14689,DIP2A,long-chain-fatty-acid-CoA ligase,nucleotide(ATP/ADP/AMP),ATP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",ATP;CoA,CoA;FAD;FMN;NADPH;PQQ;THF;ascorbic_acid,7,predicted_not_measurable,True,0.0595
P24666,ACP1,low molecular weight phosphotyrosine protein phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;NADH;PLP;PQQ;THF;biotin,9,no_prediction,False,0.315
Q86Y79,PTRH1,aminoacyl-tRNA hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FMN;PQQ,2,no_prediction,False,0.0
Q99436,PSMB7,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADH;NADPH;PQQ;THF;TPP;ascorbic_acid,10,no_prediction,False,0.13999999999999999
P40306,PSMB10,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,,0,no_prediction,False,0.13999999999999999
P28072,PSMB6,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;PQQ;THF;TPP;ascorbic_acid;folinic_acid,9,no_prediction,False,0.0812
P28062,PSMB8,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,,0,no_prediction,False,0.06999999999999999
P28074,PSMB5,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,11,no_prediction,False,0.0812
A5LHX3,PSMB11,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,,0,no_prediction,False,0.0812
P28065,PSMB9,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,,0,no_prediction,False,0.0812
P28066,PSMA5,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADH;NADPH;PQQ;THF;TPP;ascorbic_acid;biotin;folinic_acid,12,no_prediction,True,0.066
P49720,PSMB3,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;THF;TPP;ascorbic_acid;folinic_acid,8,no_prediction,True,0.134
P20618,PSMB1,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADH;NADPH;PLP;PQQ;THF;TPP;ascorbic_acid;biotin;folinic_acid,13,no_prediction,True,0.11599999999999999
P25789,PSMA4,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,True,0.07616
P25787,PSMA2,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADPH;PLP;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,True,0.034
P49721,PSMB2,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,True,0.0
O14818,PSMA7,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,9,no_prediction,True,0.028000000000000004
Q8TAA3,PSMA8,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,,0,no_prediction,True,0.028000000000000004
P28070,PSMB4,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADH;NADPH;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,True,0.084
P60900,PSMA6,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,no_prediction,True,0.06999999999999999
P25786,PSMA1,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;NADPH;PLP;THF;TPP;ascorbic_acid;folinic_acid,9,no_prediction,True,0.084
P25788,PSMA3,proteasome endopeptidase complex,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;MeB12;NADH;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,11,no_prediction,True,0.0
P40926,MDH2,malate dehydrogenase (type 1),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,CoA;FAD;FMN;MeB12;NADH;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,11,observed_concordant,False,0.609
P00338,LDHA,L-lactate dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,CoA;FAD;FMN;MeB12;NAD;NADH;PLP;PQQ;THF;ascorbic_acid,10,observed_concordant,False,0.6859999999999999
Q6ZMR3,LDHAL6A,L-lactate dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,,0,predicted_not_observed,False,0.574
P07864,LDHC,L-lactate dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,FMN;NADPH;TPP,3,observed_concordant,False,0.6649999999999999
Q9BYZ2,LDHAL6B,L-lactate dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,folinic_acid,1,observed_other,False,0.602
P07195,LDHB,L-lactate dehydrogenase,redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,CoA;FAD;FMN;NADH;NADPH;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,observed_concordant,False,0.637
P40925,MDH1,malate dehydrogenase (type 2),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,CoA;FAD;FMN;NADH;PLP;PQQ;THF;TPP;ascorbic_acid;folinic_acid,10,observed_concordant,False,0.7
Q8IX04,UEVLD,malate dehydrogenase (type 1),redox-cofactor(NAD),NAD,measurable,in PISA/PELSA panel,NAD,FMN,1,observed_other,True,0.4298666666666666
P15291,B4GALT1,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,UDP-sugar,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",UDP-sugar,,0,predicted_not_measurable,False,0.5599999999999999
O60909,B4GALT2,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,UDP-sugar,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",UDP-sugar,,0,predicted_not_measurable,False,0.5599999999999999
O60512,B4GALT3,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,UDP-sugar,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",UDP-sugar,,0,predicted_not_measurable,False,0.4984
O60513,B4GALT4,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,UDP-sugar,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",UDP-sugar,,0,predicted_not_measurable,False,0.4368000000000001
O43286,B4GALT5,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,UDP-sugar,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",UDP-sugar,,0,predicted_not_measurable,False,0.5599999999999999
Q9UBX8,B4GALT6,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,UDP-sugar,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",UDP-sugar,,0,predicted_not_measurable,False,0.5599999999999999
Q9UBV7,B4GALT7,"β-N-acetylglucosaminylglycopeptide β-1,4-galactosyltransferase",sugar-nucleotide,UDP-sugar,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",UDP-sugar,,0,predicted_not_measurable,False,0.4984
P42898,MTHFR,methylenetetrahydrofolate reductase [NAD(P)H],redox-cofactor(FAD),FAD,measurable,in PISA/PELSA panel,FAD;NADPH;THF;folinic_acid,CoA;FAD;FMN;NADH;NADP;NADPH;THF;TPP;ascorbic_acid;folinic_acid,10,observed_concordant,False,0.5652499999999999
Q9UKK9,NUDT5,ADP-ribose diphosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FAD;FMN;MeB12;NAD;NADH;NADP;NADPH;PQQ;THF;TPP;ascorbic_acid;biotin;folinic_acid,14,no_prediction,False,0.315
P24928,POLR2A,DNA-directed RNA polymerase,nucleotide(GTP/GDP),GTP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",GTP,FMN;NADPH;PLP,3,predicted_not_measurable,False,0.5592999999999999
O14802,POLR3A,DNA-directed RNA polymerase,nucleotide(GTP/GDP),GTP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",GTP,CoA;FAD;FMN;MeB12;NAD;PLP;PQQ;THF;ascorbic_acid;folinic_acid,10,predicted_not_measurable,False,0.5116999999999999
O95602,POLR1A,DNA-directed RNA polymerase,nucleotide(GTP/GDP),GTP,nucleotide_predicted,"structure-predicted pocket; NOT in PISA/PELSA panel (predicted, not measured)",GTP,CoA;FAD;FMN;MeB12;PQQ;ascorbic_acid,6,predicted_not_measurable,False,0.595
P05187,ALPP,alkaline phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.29924999999999996
P10696,ALPG,alkaline phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.29924999999999996
P09923,ALPI,alkaline phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.29924999999999996
P05186,ALPL,alkaline phosphatase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.315
Q86YJ6,THNSL2,threonine synthase,cofactor(PLP),PLP,measurable,in PISA/PELSA panel,PLP,,0,predicted_not_observed,False,0.42840000000000006
Q8IYQ7,THNSL1,threonine synthase,cofactor(PLP),PLP,measurable,in PISA/PELSA panel,PLP,CoA;FAD;FMN;MeB12;PLP;PQQ;THF;TPP;ascorbic_acid,9,observed_concordant,False,0.49770000000000003
Q9HDC9,APMAP,strictosidine synthase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FMN;MeB12;THF;ascorbic_acid,4,no_prediction,True,0.0
P00813,ADA,adenosine deaminase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FMN;THF;TPP;ascorbic_acid,4,no_prediction,False,0.315
Q6DHV7,MAPDA,adenosine deaminase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,MeB12;PQQ;THF;TPP,4,no_prediction,False,0.17325000000000002
Q9NZK5,ADA2,adenosine deaminase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,,0,no_prediction,False,0.29295
Q9UGV2,NDRG3,2-hydroxymuconate-semialdehyde hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,FAD;FMN;PQQ,3,no_prediction,True,0.0252
Q9H3Z7,ABHD16B,2-hydroxymuconate-semialdehyde hydrolase,substrate/ligand(other),,not_applicable,no defined small-molecule cofactor,,CoA;FMN;THF,3,no_prediction,False,0.1575
Q01780,EXOSC10,ribonuclease D,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,CoA;FAD;FMN;PLP;PQQ;THF,6,no_prediction,False,0.0938
Q8N9H8,EXD3,ribonuclease D,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,,0,no_prediction,False,0.09939999999999999
Q9NVH0,EXD2,ribonuclease D,metal,,blind_metal,metal/Fe-S site; outside cofactor assay scope,,PLP;PQQ,2,no_prediction,False,0.1162
